PctUnemployed,PctImmigRec5,TotalPctDiv,PopDens,PctLess9thGrade,medIncome,levelofcrime
3.37,30.21,7.75,909.6,5.02,38694,Low
3.56,38.75,11.57,974.5,13.03,25376,Low
17.42,20.37,9.12,1656.3,44.5,12908,High
9.39,22.24,11.35,4052.3,15.21,19950,High
3.61,20,9.55,573.3,4.16,41457,Low
8.15,24.32,15.11,634.4,11.39,26144,High
4.96,23.3,11.15,5724.9,6.57,42481,High
3.06,15.7,10.53,3009.8,1.51,59458,Low
7.78,8.76,12.41,1787,8.78,25587,Low
7.94,22.41,14.36,2966.4,12.14,22886,High
8.97,14.4,8.05,471.5,3.07,28259,Low
2.92,14.32,11.28,2317.5,4.44,38962,Low
6.76,62.72,14.15,670.3,18.01,18641,High
3.23,21.37,12.85,2689.9,4.96,50468,High
7.14,42.11,9.73,700.1,4.85,28382,High
7.02,36.46,11.52,895.6,12.08,24644,High
8.11,29.9,8.77,1635.9,8.39,34218,High
13.29,21.27,7.33,2846.1,46.88,14292,Low
4.36,18,6.45,4320.7,2.21,50191,Low
2.92,18.66,13.71,2544.4,2.12,57815,Low
1.79,20.42,7.05,1565.4,3.29,59913,Low
7.26,22.13,13.51,940.1,13.37,21949,High
7.1,25.21,14.05,1837.3,8.09,32154,High
3.57,8.4,13.54,3939.5,2.62,28097,High
6.09,22.59,10.8,4557.8,8.95,25152,High
14.71,29.15,14,11153.6,21.97,21650,High
11.76,27.16,17.06,18091.3,9.96,26810,High
8.2,24.62,14.35,2365.2,7.78,23487,High
8.45,20.93,15.65,1619.7,17.42,21309,High
7.87,19.2,12.82,1969.2,12.87,30151,High
6.42,42.14,12.92,2858.7,3.96,25369,Low
9.18,35.58,11.37,8403.8,16.42,22147,High
5.39,9.78,14.81,1500,10.03,23958,High
3.14,16.88,7.56,4511,5.65,53226,Low
5.21,10.42,9.43,1785.6,14.14,31637,Low
6.9,42.44,7.65,3194.9,4.23,21463,High
4.48,19.86,11.18,6221.6,3.38,50981,Low
4.96,22.74,10.45,783.5,5.67,35090,Low
4.42,49.25,7.23,2260.6,3.34,30489,High
5.94,14.94,12.3,1121.1,10.44,23603,High
2.67,0,9.43,1617.4,3.88,41524,Low
4.3,16.15,17,1936.3,3.53,32341,High
4.82,7.75,13.08,1274.7,14.05,26668,Low
5.15,22.35,8.87,795,7.81,33498,High
3.62,11.48,6.95,3320.6,1.6,38346,Low
4.47,20.43,7,8311,4.32,43309,Low
2.4,31.07,12.24,2278.3,1.9,55333,Low
3.85,5.89,6.44,391.2,1.95,63032,Low
4.97,8.65,8.62,2711.4,9.02,41745,Low
5.29,13.65,10.24,2574.7,4.25,46199,Low
3.96,9.39,12.93,3023.7,5.9,35197,High
2.96,5.63,10.04,380.8,8.13,35005,Low
11.49,25.46,8.95,6959.3,39.05,27074,High
7.18,28.4,9.27,1605.9,8.74,18346,Low
10.24,32.71,10.66,20014.9,44.2,22279,High
2.96,41.12,13.27,9255.7,2.94,34836,High
3.82,12.22,8,2151.6,7.82,43191,Low
3.09,4.96,7.67,2747.1,4.8,36977,Low
4.57,18.11,8.89,4974.4,5.46,47143,High
3.75,3.34,10.31,1435.5,9.96,33817,High
3.91,9.83,5.82,2458.9,17.12,46309,Low
2.03,9.83,4.75,1992.3,5.68,65920,Low
5.7,3.4,9.02,503.9,9.2,37230,Low
2.41,8.21,8.44,1708.1,1.15,74472,Low
8.17,11.97,15.26,1400.2,20.25,16586,High
2.44,16.79,8.2,2274.5,2.35,45424,Low
10.57,0,7.67,336.8,7.83,25615,Low
2.55,48.91,6.38,2495,2.89,69695,Low
4.55,14.18,7.42,3792.6,12.36,41000,Low
6.33,31.67,8.04,17893,11.08,32455,Low
4.44,15.19,6.95,1118.7,6.88,49965,Low
7.69,17.32,10.91,8999.6,18.23,33488,Low
7.16,22.83,14.31,800,11.26,24056,High
4.35,29.4,12.55,2526.6,7.94,23206,High
5.57,9.47,9.67,3629,14.33,31007,Low
7.11,9.77,11.4,4339.5,15.34,24319,High
5.84,5.45,12.95,3763.7,6.52,27312,High
7.35,50.72,15.51,1417.4,25.26,20053,High
3.09,11.56,9.32,957.1,5.61,46970,Low
5.96,9.38,9.69,2569.9,8.52,34528,Low
8.43,24.68,12.48,952.2,12.58,19077,High
4.03,16.45,10.74,3272.2,4.82,47506,High
4.28,24.51,15.65,3450.1,13.43,22859,High
3.5,12.26,11,1624.6,7.43,40543,Low
9.52,21.73,11.39,2215.9,5.11,22468,High
8.03,59.16,5.6,3226.8,6.27,18022,Low
9.34,31.87,12.82,951.5,22.98,19259,High
3.83,14.73,7.71,1543.8,6.97,41814,Low
3.72,12.67,9.3,1061.7,2.01,50492,Low
6.15,30.51,10.09,8664.8,14.87,32559,High
5.68,28.62,8.96,4363.4,3.79,25982,High
3.53,23.46,13.03,4219.2,1.76,42453,Low
4.82,10.53,8.03,1787.2,13.58,26771,Low
4.93,7.12,9.62,3058,6.09,31053,Low
7.22,30.11,13.45,1297.6,7.78,25377,High
6.1,28.07,12.87,4690.3,8.78,23563,High
9.24,39.8,15.71,1728.9,10.65,19193,High
10.95,9.59,12.94,1532.4,15.74,14579,High
4.03,17.3,12.22,1561.8,6.79,33228,Low
10.62,24.62,12.62,8545.4,17.99,28704,High
2.91,17.09,9.13,1693.4,5.78,32624,Low
4.29,35.47,13.3,1317.5,8.27,34826,Low
2.46,17.99,11.27,743.7,2.98,42358,Low
3.34,20,9.09,1307.3,5.84,28815,Low
1.97,6.08,10.41,1333.6,3.14,38605,Low
5.64,29.14,15.22,4911.3,14.15,21665,High
2.87,3.85,6.28,1087.2,7.25,42235,Low
7.88,5.64,15.37,1665.8,9.71,23127,High
7.8,14.19,11.97,3599.2,9.18,27770,High
2.85,24,4.41,594.6,2.23,76907,Low
4.6,32.7,13.64,4371.2,10.13,33667,High
8.71,8.91,13.8,1189.2,20.69,20413,Low
9.68,6.38,15.13,2530.4,9.27,20533,Low
3.58,19.93,8.04,2007.4,6.97,60368,Low
4.97,27.55,14.46,1839.1,7.97,25015,High
9.64,30.5,17.91,2191.6,20.83,15315,High
2.41,7.88,6.5,1808.4,1.84,47346,Low
4.9,12.64,8.29,252.4,9.48,46566,Low
4.03,19.66,6.95,3115.4,6.64,49777,Low
2.85,27.82,13.18,2393,1.84,42299,Low
3.51,20.56,6.2,3651.4,6.1,56478,Low
4.8,36.6,8.56,7778.6,3.05,45598,High
4.75,25.48,8,942.9,1.89,52044,Low
8.82,46.25,14.22,952.1,20.39,21851,High
13.37,28.62,9.28,16265.4,48.23,23819,High
6.37,24.56,12.84,1236.1,13.67,22357,High
3.37,25.84,9.55,1378.1,3.07,49849,Low
3.3,7.91,12.42,2241.3,2.41,37159,Low
3.12,8.84,9.71,2921.9,5.18,42113,Low
3.96,20.26,9.69,5813.2,3.83,56255,Low
3.52,31.58,12.39,760.1,10.81,32348,High
8.38,15.97,13.91,3009.6,14.44,22193,Low
6.16,20.55,14.47,1653.5,13.34,25751,High
4.06,12.5,8.61,6527.6,8.2,25482,Low
7.35,67.39,13.88,1793.9,13.76,20429,High
7.82,25.29,11.57,2962.6,15.88,40955,High
8.35,16.92,11.29,5793.4,15.08,26265,High
5.29,17.8,9.71,4692.7,7.15,28465,Low
6.41,35.35,12.88,1996.5,15.22,20831,Low
4.77,40.53,9.25,12212.6,8.23,46395,High
4.38,22.72,11.78,2430.4,3.28,38354,Low
3.25,19.14,9.07,4728,2.92,41096,Low
6.75,4.75,10.9,1067.4,8.52,32690,High
6.15,20.95,13.69,2666.3,7.5,26344,High
4.22,20.27,8.53,2850.1,1.94,53479,Low
4.01,5.25,9.28,2638.6,7.92,26818,Low
3.27,14.04,13.21,3167.5,1.96,28950,Low
6.17,29.5,11.06,1429.9,5.7,25009,High
5.1,7.62,9.89,817.2,12.83,35230,Low
6.83,2.92,11.66,1516.1,4.98,31161,Low
3.76,17.4,8.63,1388.3,3.4,37601,Low
11.23,8.83,15.06,4017,10.62,19807,High
4.96,1.68,7.56,1417.6,6.13,37695,Low
2.43,19.56,13.05,3458.2,2.85,46502,Low
6.98,14.03,12.89,4596.3,8.85,30389,High
5.05,41.72,10.73,3565.8,2.13,29407,Low
6.54,25.65,14,4364.5,8.87,31461,High
3.42,23.65,6.14,973,4.42,43598,Low
15.72,26.91,9.8,3528.7,34.08,24470,High
5.45,28.12,10.72,625.9,10.19,26276,High
6.17,15.6,11.34,1346.9,8.02,33118,Low
3.2,20.17,13.96,4489.1,2.42,46885,High
7.66,32.12,10.68,1689.3,3.23,24584,Low
4.75,19.8,14.4,10,3.3,47924,Low
7.2,0,10.15,3811.2,11.34,21135,Low
13.9,20.83,11.32,4849.2,23.25,25147,High
3.73,12.68,10.69,1351.7,8.37,24296,Low
5.85,12.94,11.16,2139.5,6.14,31583,Low
2.23,28.13,6.97,1464.3,3.82,51265,Low
5.56,13.35,14.32,1701.7,9.4,22267,High
6.17,35,13.19,2697.9,19.51,21543,High
5.2,18.9,11.59,1703.8,7.32,32098,High
2.27,26.24,7.49,1945.1,1.33,54505,Low
3.35,12.63,11.75,2877.3,3.42,47533,High
5.82,1.73,6.67,647.3,6.19,48507,Low
4.41,3.23,12.82,3118.1,7.48,29549,Low
10.76,27.99,12.48,3553,11.89,18276,High
5.16,18.23,8.82,9872.2,10.73,38507,High
4.36,31.25,12,2430.6,15.69,22677,High
15.6,9.03,13.89,2747.9,10.61,17060,High
6.2,8.46,13.1,2569.3,5.36,28117,Low
2.31,6.04,7.43,762.4,3.54,57606,Low
10.84,3.05,14.82,2014.2,16.78,21989,Low
1.83,18,9.79,1067,6.32,24573,Low
6.47,5.19,11.38,4716,12.66,27289,Low
5.9,5.41,9.25,4237.5,7.85,28694,Low
6.25,34.44,14.09,4583.1,5.79,31793,High
7.62,14.76,10.66,7422.5,7.33,40431,High
6.16,3.11,12.52,1238.5,19.45,26777,Low
6.67,37.02,13.1,6472.9,6.54,25324,High
1.96,28.81,6.41,6430,1.31,53539,Low
6.77,52.28,4.92,1004.9,5.48,12931,Low
8.58,20.96,14.65,2663.9,11.31,30037,High
5.89,38.69,12.51,937.6,15.7,25238,High
3.16,4.39,13.87,1422.8,13.15,24509,High
6.31,30.77,9.28,3580.2,8.34,25523,Low
7.34,30.93,14.78,3233.3,8.98,31702,High
5.88,26.82,12.99,9109.5,10.13,33063,High
2.77,18.06,10.55,2992.8,1.15,63607,Low
11.99,41.76,12.86,2025.3,14.15,16223,High
6.58,40.06,10.4,1022.8,17.77,20646,Low
8.22,21.6,13.59,873,10.18,22664,High
6.92,27.97,11.31,856.1,5.4,41974,High
12.37,27.16,10.19,12958.1,44.54,22515,High
9.96,11.48,13.78,2937.8,16.88,21897,High
1.97,9.59,6.85,717.3,6.75,45262,Low
6.82,29.07,11.8,3047.5,7.47,33453,High
15.94,32.1,13.96,934.3,19.9,13704,High
9.12,20.28,12.71,601,11.58,19002,High
7.28,16.38,11.77,3378.8,9.11,40256,High
6.44,30.17,12.51,6580.3,5.31,32150,High
7.7,19.5,4.27,2272.2,9.47,13109,Low
14.99,33.8,14.08,9727.2,21.36,22183,High
6.63,25.46,12.3,4708.8,12.18,30194,High
4.14,26.06,15.38,2295.9,3.9,34950,Low
5.72,27.84,12.8,3308.5,8.15,33686,High
5.42,25.58,12.27,1279.8,17.13,21496,Low
6.24,3.66,8.07,256.2,8.52,25500,Low
4.98,11.97,13.39,1634.8,4.07,32779,High
8.92,16.06,14.01,2712.7,17.05,23584,High
7.86,7.03,9.88,328,12.45,34588,Low
4.62,27.64,14.42,3245.3,4.94,35237,High
4.31,30.1,10,6042.6,9.61,50945,Low
2.25,6.25,4.16,1265.5,3.38,57132,Low
9.79,24.26,13.7,956.1,9.78,27914,Low
14.24,10.7,13.59,2731.5,20.68,19391,High
8.24,19.37,14.39,1451.3,9.24,21745,High
5.7,31.54,12.08,6257.6,8.05,41435,High
3.93,3.54,7.47,736.1,4.66,34158,High
6.76,23.08,10.31,1857.4,14.33,21568,Low
19.01,15.86,8.4,4190.5,44.85,13060,High
6.43,25.16,15.77,3259.7,12.2,23551,High
4.56,10.77,6.78,5298.9,10.57,42665,High
4.04,8.07,7.82,541.7,7.74,38920,Low
5.84,12.71,9.69,1373.8,4.84,36171,Low
2.65,10.24,6.21,1027.8,8.68,43968,Low
6.41,22.89,11.41,2768.7,12.04,37695,High
5.8,41.96,9.04,2214.5,5.29,23184,Low
4.18,24.17,14.45,2102.5,10.97,23038,High
2.55,14.65,3.87,1850.4,3.61,74401,Low
3.88,21.78,8.36,852.9,2.24,47284,Low
5.59,27.81,6.36,1897,1.52,31633,Low
4.72,5.5,10.43,361.5,4.04,34255,Low
8.17,29.07,12.15,6300.5,11.07,21242,High
2.75,28.81,10.85,3771.4,1.98,64587,Low
8.77,22.07,11.47,4248.7,16.05,27293,High
10.94,39.28,11.46,18056.6,23.34,26669,High
3.6,8.82,9.24,2287.1,7.99,28892,Low
4.58,30.95,13.55,3646.5,3.65,41675,High
10.73,26.04,15.22,7794.8,18,22140,High
2.32,15.55,9.97,614.6,7.26,37161,Low
7.91,28.09,11.69,2154.8,14.58,21119,High
4.71,21.45,15.16,1617.6,2.53,33214,High
3.53,14.33,6.59,753.4,4.02,58250,Low
2.54,26.22,8.04,661.1,7.92,38527,Low
2.95,9.52,10.4,3308.9,1.99,38464,Low
7.16,15.02,12.16,16.3,6.21,21603,High
1.85,18.1,5.91,1646.4,0.82,65372,Low
6.84,40,11.2,1790.4,18.34,20618,High
7.02,11.15,8.61,1061.6,11.45,22291,Low
7.77,9.9,11.36,3682.4,15.26,30533,High
3.65,16.3,8.15,4347.4,7.27,46866,Low
4.44,8.35,6.63,445.5,5.73,43244,Low
5.12,8.05,7.81,677.2,10.09,45763,Low
4.96,20.07,11.35,1409.8,9.75,33273,High
4.43,21.92,9.6,995.2,9.31,30147,High
4.45,7.03,8.01,638.3,4.81,46301,Low
4.44,11.15,11.7,1456.9,2.71,40417,Low
6.9,24.87,15.32,2476.6,6.01,24474,Low
3.86,7.94,8.25,1707.4,3.22,42095,Low
6.41,15.53,12.19,592.4,10.98,31266,High
7.19,19.54,15.86,3549.2,6.74,25333,High
5.24,8.05,5.98,666.9,2.1,58018,Low
5.1,64.23,11.4,612.9,13.22,23318,High
5.55,25.28,13.07,6533.6,5.32,26722,High
2.13,16.6,7.68,1107.2,2.98,44250,Low
5.63,29.78,9.2,2514.9,10.09,23727,Low
5.48,27.37,11.88,571.7,14.03,22476,High
2.84,12.22,9.79,1708.2,1.23,41045,Low
5.46,39.97,10.43,4755.5,9.36,39667,Low
4.95,28.14,16.76,4344.6,5.78,25422,High
4.46,28.51,7.29,2836.3,5.5,50075,Low
6.08,20.42,13.91,3402.9,8.08,24864,High
3.68,24.11,4.56,2308.3,6.13,58995,High
2.65,14.97,5.93,568.7,1.24,79092,Low
5.03,4.64,11.21,1685.9,6.13,30548,Low
3.88,22.08,9.52,431.3,5.77,30896,Low
6.26,9.74,10.13,134.4,12.85,23053,Low
7.31,28.29,10.59,6151.3,7.2,40865,Low
6.12,17.59,9.11,5456.7,10.16,32321,Low
3.54,17.6,10.01,3278.3,10.23,26151,Low
4.97,18.68,10.25,2745.7,4.76,38488,Low
6.11,29.69,13.33,2476.9,9.23,36058,High
5.08,34.59,6.4,1163.8,4.32,28003,Low
4.53,11.8,6.04,2365.9,7.28,51198,Low
7.49,9.66,7.98,3376.7,16.88,18974,Low
2.2,26.64,13.55,3905.1,5.02,29584,Low
5.74,31.13,6.87,4687.1,20.43,37998,Low
3.89,14.26,4.05,882.6,2.56,70039,Low
6.99,23.87,12.33,5410.8,12.72,27606,High
13.21,23.75,13.46,1407.6,22.55,20347,High
7.66,26.14,9.89,5260.7,23.03,31605,High
4.58,17.82,15.35,2476.7,3.77,32393,High
5.48,3.21,8.04,701.1,5.94,42474,Low
8.38,37.04,12.48,3043.4,17.9,16305,High
6.05,26.72,7.99,4399.8,8.94,38514,High
3.83,4.13,7.33,1033,8.09,47106,Low
6.2,35.71,14.69,2582.4,9.43,35684,High
6.59,16.97,13.79,1957.3,10.9,23695,High
8.58,40.89,16.32,2413.2,9.8,26787,High
7.84,27.23,14.35,1378.4,9.87,24495,High
5.32,10.49,6.01,1804.8,0.2,42032,Low
5.28,18.02,12.02,2702.4,10.02,36584,Low
2.36,13.89,7.92,1162.5,14.96,31061,Low
3.47,13.03,8.01,764.2,4.13,51988,Low
3.72,69.49,12.83,211.5,18.04,20518,Low
6.87,24.45,12.22,1005.5,12.27,21427,High
2.82,37.5,11.53,1972.2,6.92,36652,High
8.25,18.7,10.17,2642.5,11.12,36710,Low
11.6,34.44,17.87,3393.2,9.21,21529,High
5.68,15.96,9.16,1805.8,6.45,32141,Low
8.88,21.18,13.25,6317.6,9.81,23627,High
5.62,28.01,13.96,2336.7,8.03,27591,High
5.41,21.5,11.45,1678.2,13.23,20196,Low
7.07,17.24,9.91,1244.1,18.77,22684,Low
2.36,17.67,11.96,7874,0.75,67723,Low
5.82,9.83,7.72,3765.3,7.18,26703,Low
5.03,10.44,7.9,655.4,2.21,52798,Low
4.38,9.89,8.12,1599,4.78,40885,Low
3.58,35.15,13.06,1194.9,13.6,25366,Low
3.28,13.01,6.64,619,5.41,58756,Low
7.55,25.78,10.19,1717.7,9.54,21321,Low
4.19,24.15,10.71,2172.1,4.42,51231,High
2.41,21.52,8.58,1358.5,1.37,46259,Low
7.65,25.42,7.63,12274.7,17.83,32846,Low
3.5,20.33,8.25,607.7,4.08,54305,Low
10.86,25.11,14.92,11185.6,16.44,25719,High
5.41,30.39,16.1,506.7,7.99,27538,High
6.97,18.89,12.82,4462.9,9.36,35083,High
3.27,3.16,6.59,778.5,6.71,42315,Low
6.8,61.18,5.96,3131.7,6.81,16478,Low
8.52,13.85,13.64,3509.8,11.26,21085,High
7.45,0,7.69,267.1,15.41,37092,Low
7.57,37.94,12.77,5434.6,11.57,33084,High
4.39,0,12.37,1230,7.65,34835,Low
6.59,22.38,8.53,4383,25.33,33482,High
3.63,19.08,12.21,741.8,9.38,24604,Low
5.2,16.93,11.87,1586.6,6.4,32194,High
7.03,36.96,15.03,9538.9,9.56,30727,High
6.63,19.24,13.12,3065.6,5.72,40936,High
4.41,8.91,8.79,1953.7,10.77,28223,Low
2.15,6.19,5.73,192.4,3.77,65522,High
4.12,0,10.54,1816.4,9.31,32436,Low
7.05,2.54,11.67,753.2,13.51,23078,High
3.67,8.29,8.66,1542.4,2.91,33273,Low
5.36,20.68,9.58,6127.2,8.59,40776,Low
6.12,24.97,13.32,5733.1,10.96,36879,High
2.75,25.38,6.55,1220.4,3.81,74124,Low
4.25,25.87,12.55,6758.9,6.39,42894,High
11.53,16.04,14.4,1272.1,13.84,19099,High
7.11,16.29,9.96,1275.1,10.47,35974,High
5.31,40.31,10.91,1479.3,16.94,26674,High
2.24,34.01,4.9,3858.7,1.64,65976,Low
4.59,16.97,7.28,7816.8,8.19,43490,High
6.58,32.53,10.84,5191.4,10.61,40327,High
5.43,30.25,8.14,5282.2,2.1,29044,Low
3.31,22.31,5.78,1366.4,1.85,89395,Low
11.14,14.63,12.35,2957.5,25.43,13804,High
12.46,27.69,9.89,12310.2,35.64,25961,High
5.62,27.83,12.65,9483.4,4.11,29737,High
7.47,21.92,14.88,1682.7,19.15,20185,High
9.13,36.66,17.06,2886,10.96,22275,High
4.24,25.04,9.44,1037.8,3.06,41081,Low
4.56,16.89,11.02,892.5,8.68,39618,High
12.16,12.72,11.75,4790,31.05,22647,High
3.91,14.8,8.94,402.5,9.24,38725,Low
7.32,30.03,12.05,3498.5,14.44,35788,High
4.54,26.82,11.72,1837.6,5.78,38124,Low
6.34,24.61,9.37,12109,22.72,31649,Low
5.71,20.06,10.23,2207.9,11.78,24472,High
7.65,28.7,9.14,10219.2,7.2,34344,High
4.8,15.45,13.98,3833,6.23,26473,High
7.5,35.71,11.11,1045.2,17.3,20565,High
4.6,23.48,10.32,1567.1,6.18,30366,High
5.09,12.39,9.68,1332.2,7.96,38250,Low
6.7,3.1,4.62,420.4,13.43,22649,Low
3.32,1.7,6.38,1887.2,6.31,44358,Low
3.23,0,5.64,937.4,4.45,45538,Low
6.4,30.12,15.59,2504.8,6.8,25236,Low
6.05,11.63,8.93,3994.6,11.83,20927,Low
5.88,18.2,8.96,10545.1,11.39,31954,High
9.34,33.76,12.04,7251.7,10.02,28553,High
3.96,19.8,8.81,661.4,2.75,69917,Low
4.85,19.36,8.18,3898.9,9.23,45516,High
5.88,34.01,15.91,9811.9,8.95,32711,High
4.08,5.84,5.6,3249.7,7.57,50095,Low
17.59,11.78,8.04,2515.8,38.98,17645,High
5.16,18.7,8.46,2957.6,5.85,50448,Low
8.83,25.93,19.1,1349.5,14.04,19836,Low
4.75,0,11.68,677.8,13.95,19950,High
3.48,13.73,6.43,1705.3,2.13,67389,Low
5.05,14.35,11.03,973.3,2.96,36626,Low
4.99,19.47,12.89,1443.7,4.2,39975,High
8.44,20.03,10.54,7160.8,22.12,34383,High
4.76,3.1,10.45,1723.4,8.24,38432,Low
4.14,16.3,8.08,799.4,3.58,42016,Low
6.18,23.3,12.7,1840.3,3.29,29426,Low
9.19,0,13.21,2004,14.83,19030,High
5.53,18.7,15.72,3057.7,9.02,25149,Low
6.42,31.69,9.62,2497.3,5,42948,High
5.77,15.65,10.47,613.3,6.39,36121,Low
3.32,20.07,15,2648.4,3.04,46352,High
7.18,26.66,8.9,1194.9,11.46,15917,High
6.07,38.1,9.45,1215.2,8.81,23156,High
5.27,38.12,14.24,1470.3,9.48,23483,Low
7.55,14.51,13.35,2448.1,14.32,24346,High
7.44,8.43,10.43,1029.1,25.14,21160,High
4.57,36.36,11.63,4577.2,8.11,46539,High
11.52,12.79,14.53,2032.3,16.95,15732,High
3.41,12.81,13.96,3024.3,6.13,28687,High
3.64,52.48,8.24,1519.6,16.88,30650,High
3.42,26.86,16.41,6202.3,3.31,42489,Low
9.11,36.68,12.53,1701,14.66,19775,High
6.09,7.31,14.98,1691.7,6.58,24325,Low
8.18,5.23,12.06,5058.5,9.76,28993,High
2.23,35.38,12.96,3667.8,4.75,34727,High
9.46,37.56,9.05,1792.7,13.22,22176,High
7.29,22.21,10.45,2699.3,12.85,32633,High
6.82,30.04,15.71,7380.6,13.41,22191,High
5.8,18.65,6.86,6809.5,7.38,38859,High
2.61,23.76,7.05,5142.2,0.98,48125,Low
17,28.7,12.56,2741.7,28.35,21401,High
5.01,9.72,8.96,479.7,5.02,43861,Low
4.54,10.53,9.55,253.3,4.72,40718,Low
4.87,22.15,10.78,2589.1,4.49,46193,Low
7.93,24.03,15.19,1302.4,23.93,19749,Low
7.84,6.78,11.83,2553.6,7.63,20411,Low
5.36,2.95,7.76,1063.3,5.23,36979,Low
8.68,0,14.42,1359.8,21.54,17682,High
5.2,19.79,14.64,839.4,7.26,28513,High
2.61,9.38,7.73,1000.4,4.65,41491,Low
4.44,9.64,11.78,1832.9,9.35,29042,Low
2.9,0.98,6.87,721.2,3.44,55050,Low
11.51,42.59,13.82,860.9,24.62,17897,High
5.43,24.57,10.26,11859.1,9.7,41533,High
9.19,15.9,10.75,1432.3,13.49,27101,High
17.23,34.17,11.22,3760.7,27.77,21198,High
4.45,11.49,7.07,824.9,3.89,51692,Low
5.34,0,9.62,1705.4,7.82,29080,High
3.94,12.92,9.32,3827.7,4.66,46587,Low
4.5,12.03,12.67,579.1,8.03,27871,Low
8.24,6.86,12.13,893.1,13.15,20277,Low
6.58,21.4,7.78,4209.8,13,40268,High
11.51,8.55,8.86,2242.5,28.2,17811,High
5.86,43.84,12.64,462.7,13.36,27236,High
5.25,51.56,12.52,4299,12.14,23534,High
5.64,7.64,11.04,1049,8.72,25322,Low
2.76,5.58,4.66,1322.9,2.67,59285,Low
7.44,12.68,12.12,214.7,17.12,21920,High
4.81,28.91,12.96,1617.6,4.12,45739,High
4.78,32.48,13.52,3425.8,7.97,35479,High
5.78,50.77,15.73,1167.7,20.61,24517,High
8.36,20.33,13.15,2121.7,8.2,25859,Low
5.14,15.53,15.85,1720.6,10.65,25670,High
7.15,9.37,12.71,1273.7,12.91,29354,High
3.55,22.29,8.58,3433.5,2.62,60651,High
4.73,60.36,12.58,1092.9,4.42,31193,Low
10.83,31.73,11.36,14826.6,14.08,29054,High
4.46,15.99,11.41,1608.9,7.79,27325,High
6.43,35,12.11,1375.9,14.3,25223,High
3.4,18.06,11.78,3087.5,4.26,37080,High
5.87,35.71,14.82,1272.4,13.31,23634,High
5.25,35.4,9.31,3624.5,11.53,27647,Low
7.63,14.53,12.6,5270.5,10.14,26540,High
8.74,21.67,15.71,1252.4,5.96,25828,High
6.66,12.39,14.19,1035.9,11.05,23194,High
2.09,18.96,6.39,1445.4,4.06,56543,Low
3.94,22.66,9.93,1351.2,15.87,22146,Low
2.34,6.87,7.99,901.4,4.85,52212,Low
4.97,16.29,8.85,703.5,2.55,45405,Low
5.21,0,12.97,2128.1,15.65,25258,High
6.68,26.54,16.74,4597.3,9.15,27239,High
7.84,58.11,7.72,1475.7,11.53,22092,High
3.78,5.4,7.65,581.7,2.5,53396,Low
5.17,31.44,11.74,4359.5,8.33,35425,High
9.78,18.51,11.26,1847.9,5.79,25197,Low
4,3.44,5.49,548.8,3.16,50275,Low
5.62,6.14,10.16,454.6,8.56,31768,Low
5.34,9.97,13.08,3762.5,3.56,34726,Low
4.55,33.07,15.5,3976.6,4.02,30512,Low
4.15,4.01,8.06,889.4,4.92,41095,Low
2.88,29.03,8.86,1875.4,2.4,53905,Low
3.45,21.68,15.07,3612.2,2.31,38437,Low
5.49,13.15,14.39,4371.4,7.23,31741,High
9.18,32.23,12.69,2482,8.91,21301,High
5.17,25.34,15.55,2086,13.37,28734,High
6.41,17.1,12.94,1084.5,16.96,22750,High
4.59,10.76,8.93,906.1,6.93,50228,Low
6.62,8.05,8.53,730.2,1.41,48986,Low
5.81,18.2,17.1,1806.1,9.43,25029,High
6.18,20.38,12.28,1725.6,23.45,25773,High
3.68,20.07,9.99,2737.8,4.53,48219,Low
9.2,35.39,10.82,1723.7,5.03,19005,High
4.96,4,6.42,299.6,3.3,50987,Low
5.66,24.01,12.89,1893.2,13.64,24055,High
12.87,0,11.15,1070.5,21.67,16853,High
8.71,14.96,14.45,2862.4,8.92,22532,Low
8.21,30.75,12.76,4928.8,9.83,20891,Low
7.23,32.88,12.63,2121.2,11.99,21904,High
5.12,7.01,6.27,3769.2,6.03,50684,Low
6.58,19.95,14.9,2058.1,5.06,27042,High
8.83,6.17,14.99,1197.4,18.64,20478,High
7.39,4.26,8.02,1611.7,6.32,26867,High
14.17,3.85,11.54,4642.6,14.54,14839,High
6.56,22.24,12.01,1021.8,15.3,20364,Low
7.46,18.27,14.17,1748.6,5.96,24685,Low
8.9,26.13,13.72,5268.3,10.05,31701,High
6.09,14.17,13.24,3217.7,14.93,24966,High
6.44,11.49,7.27,814.9,15.15,25344,Low
8.93,18.62,16.29,1235.1,13.74,20825,High
2.86,18.36,6.59,2262.3,1.53,86674,Low
3.35,12.1,10.72,4955.4,5.66,33120,Low
4.9,19.78,10.72,3047.4,5.15,40679,High
4.29,69.81,4.76,2318.1,2.31,24636,Low
7.93,23.86,18.25,2184.9,6.54,18627,High
3.69,18.69,8.46,406.2,2.33,56115,Low
5.8,4.35,7.62,2244.1,5.59,41919,High
3.5,41.56,14.47,7028,6,41472,High
4.88,23.13,11.27,1217.1,10.33,27065,High
2.11,31.78,12.8,1355.1,7.61,39887,Low
3.14,21.18,7.67,1200.5,2.17,48121,Low
5.15,20.44,7.44,7771.9,7.91,43172,Low
10.15,32.6,17.28,1477.5,9.99,23887,High
18.14,14.74,8.68,2764.9,43.86,16922,Low
6.05,19.12,13.22,4308.2,8.59,27352,High
9.07,28.9,11.66,6417.5,9.03,20747,High
